date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_bigmac,adj_price,USD,EUR,GBP,JPY,CNY
2010-01-01,MYS,MYR,Malaysia,7.05,3.3875,2.08118081180812,12936.3247900709,3.09111410833541,-0.14427,-0.48771,-0.26753,-0.19976,0.05768
2010-01-01,MEX,MXN,Mexico,32,12.81375,2.49731733489416,12090.095084375,3.05969826967551,0.03738,-0.37896,-0.11204,-0.02989,0.28219
2010-01-01,NZL,NZD,New Zealand,4.9,1.35685,3.61130559752368,31200.0745,3.76914633805968,0.21777,-0.27098,0.04236,0.1388,0.50515
2010-01-01,NOR,NOK,Norway,40,5.69555,7.02302674895313,43200.35119225,4.21465038252931,1.11791,0.2679,0.81284,0.98057,1.6177
2010-01-01,PAK,PKR,Pakistan,200,82.6,2.42130750605327,1495.06622195,2.66636332161293,0.15418,-0.30904,-0.01207,0.07934,0.42655
2010-01-01,PER,PEN,Peru,8.056,2.8705,2.80647970736805,5483.21307224429,2.81442120371929,0.26741,-0.24126,0.08485,0.18522,0.5665
2010-01-01,PHL,PHP,Philippines,101.52,45.92,2.21080139372822,3096.1391998621,2.7258023250162,0.03086,-0.38287,-0.11763,-0.03599,0.27413
2010-01-01,POL,PLN,Poland,8.1,2.83565,2.85648793045686,15234.817154321,3.17644444451985,0.14297,-0.31575,-0.02167,0.06885,0.4127
2010-01-01,RUS,RUB,Russia,70,29.927,2.3390249607378,14269.20082,3.14059643922979,-0.0534,-0.43331,-0.18975,-0.11478,0.16999
2010-01-01,SAU,SAR,Saudi Arabia,10,3.7502,2.66652445202923,24229.003442,3.51034894277713,-0.03453,-0.42202,-0.1736,-0.09714,0.19331
2010-01-01,SGP,SGD,Singapore,4.45,1.39555,3.18870696141306,43641.6412269663,4.23103304605382,-0.04212,-0.42656,-0.18009,-0.10423,0.18393
2010-01-01,ZAF,ZAR,South Africa,17.95,7.3045,2.45738928058046,10563.6368011142,3.00302929808871,0.04006,-0.37736,-0.10975,-0.02738,0.2855
2010-01-01,KOR,KRW,South Korea,3400,1140.5,2.98114861902674,24661.0548149824,3.52638862577932,0.07448,-0.35676,-0.08029,0.0048,0.32804
2010-01-01,SWE,SEK,Sweden,39,7.0821,5.50684119117211,31459.3039025641,3.77877009509874,0.85223,0.10885,0.58543,0.73212,1.28934
2010-01-01,CHE,CHF,Switzerland,6.5,1.03115,6.30364156524269,41282.3517938462,4.14344565023917,0.93363,0.15758,0.65511,0.80824,1.38994
2010-01-01,TWN,TWD,Taiwan,75,31.8425,2.35534270236319,25556.016934,3.55961362999335,-0.159,-0.49653,-0.28014,-0.21354,0.03946
2010-01-01,THA,THB,Thailand,70,33.135,2.112569790252,7077.868896,2.87362197360479,-0.06562,-0.44063,-0.20021,-0.12621,0.15489
2010-01-01,TUR,TRY,Turkey,5.65,1.47455,3.83167746092028,8419.78794690265,2.9234400219598,0.66586,-0.00272,0.42591,0.55784,1.05898
2010-01-01,USA,USD,United States,3.43,1,3.43,47102.428,4.3595129589736,0,-0.40134,-0.14404,-0.06485,0.23599
2010-07-01,AUS,AUD,Australia,4.35,1.133722578,3.83691750028815,46946.9355586207,4.13159375459623,0.08811,-0.21982,0.03635,0.01557,0.4288
2010-07-01,BRA,BRL,Brazil,8.71,1.77495,4.9071804839573,7162.79838231917,3.0023084605592,0.91506,0.37312,0.82398,0.78741,1.51468
2010-07-01,GBR,GBP,Britain,2.29,0.657375756,3.48354799990525,38345.9090567686,3.88745090190291,0.04994,-0.24718,0,-0.02005,0.37868
2010-07-01,CAN,CAD,Canada,4.17,1.04235,4.00057562239171,39609.4036834532,3.92331559578045,0.19475,-0.14335,0.13792,0.1151,0.56883
2010-07-01,CHL,CLP,Chile,1750,523.65,3.34192685954359,11487.7167306571,3.12507263330085,0.25298,-0.1016,0.19338,0.16945,0.64529
2010-07-01,CHN,CNY,China,13.2,6.7769,1.9477932387965,6966.66252121212,2.99674108221944,-0.23845,-0.45396,-0.27467,-0.28921,0
2010-07-01,COL,COP,Colombia,8200,1868.45,4.38866440097407,4951.34770905488,2.9395357350194,0.74928,0.25425,0.66608,0.63268,1.29699
2010-07-01,CZE,CZK,Czech Republic,67.64,19.7476,3.42522635662055,19794.0305665287,3.36084997392629,0.19412,-0.14381,0.13732,0.11452,0.568
2010-07-01,DNK,DKK,Denmark,28.5,5.81365,4.90225589775786,38701.9729691228,3.89755788846836,0.4737,0.05666,0.40361,0.37547,0.93513
2010-07-01,EGY,EGP,Egypt,13,5.699,2.28110194771012,3869.50426692308,2.90882726736467,-0.08117,-0.34119,-0.12488,-0.14242,0.20652
2010-07-01,EUZ,EUR,Euro area,3.380031071,0.78015291,4.33252382664316,29619.8977708642,3.63976031665521,0.39468,0,0.32835,0.30171,0.83136
2010-07-01,HKG,HKD,Hong Kong,14.8,7.7742,1.90373285997273,56565.1412148649,4.40460955872155,-0.49359,-0.6369,-0.51767,-0.52734,-0.33503
2010-07-01,HUN,HUF,Hungary,740,221.96915,3.33379661092544,12612.0296371757,3.15698661011027,0.23729,-0.11285,0.17845,0.15482,0.6247
2010-07-01,IDN,IDR,Indonesia,22780,9063,2.51351649564162,3975.78203853775,2.91184399546501,0.01139,-0.27482,-0.03671,-0.05603,0.32807
2010-07-01,ISR,ILS,Israel,14.9,3.8619,3.85820451073306,26453.2123187919,3.54987295034087,0.27344,-0.08693,0.21287,0.18855,0.67216
2010-07-01,JPN,JPY,Japan,320,87.18,3.67056664372563,42804.8942065313,4.01402060312936,0.07142,-0.23178,0.02046,0,0.40689
2010-07-01,MYS,MYR,Malaysia,7.05,3.2135,2.19386961257196,13313.4771163121,3.17689741826021,-0.19088,-0.41985,-0.22936,-0.24481,0.06246
2010-07-01,MEX,MXN,Mexico,32,12.782,2.50352057580973,12442.575990625,3.15217661485456,-0.06943,-0.33277,-0.11369,-0.13147,0.22193
2010-07-01,NZL,NZD,New Zealand,5,1.39275766,3.5900000004308,31467.50371,3.69220519454701,0.13924,-0.18315,0.08505,0.0633,0.49594
2010-07-01,NOR,NOK,Norway,45,6.24625,7.20432259355613,39519.8547997778,3.92077372244575,1.15292,0.54367,1.05052,1.00941,1.82701
2010-07-01,PAK,PKR,Pakistan,210,85.525,2.45542239111371,1465.38491280952,2.84058558049136,0.0128,-0.27381,-0.03537,-0.05471,0.32992
2010-07-01,PER,PEN,Peru,10,2.8275,3.53669319186561,4546.060021,2.9280315160402,0.41523,0.01474,0.34792,0.32089,0.85835
2010-07-01,PHL,PHP,Philippines,102,46.47,2.19496449322143,3171.41079872549,2.88901166387413,-0.10981,-0.36172,-0.15215,-0.16915,0.16892
2010-07-01,POL,PLN,Poland,8.3,3.1969,2.59626513184648,15301.1741506024,3.23331882611626,-0.05918,-0.32542,-0.10393,-0.12189,0.2354
2010-07-01,RUS,RUB,Russia,71,30.44325,2.33220828919383,14478.3785267606,3.20996351256792,-0.14872,-0.38962,-0.18921,-0.20546,0.11782
2010-07-01,SAU,SAR,Saudi Arabia,10,3.75045,2.66634670506206,24935.388382,3.5067890387014,-0.10913,-0.36124,-0.1515,-0.16852,0.1698
2010-07-01,SGP,SGD,Singapore,4.23,1.3742,3.07815456265464,47249.9446004728,4.14019476191247,-0.12888,-0.3754,-0.17032,-0.18695,0.14387
2010-07-01,ZAF,ZAR,South Africa,18.45,7.5365,2.44808598155643,10576.9908498645,3.09922139164842,-0.07449,-0.3364,-0.11851,-0.13619,0.21529
2010-07-01,KOR,KRW,South Korea,3400,1204.45,2.82286520818631,25380.0360049235,3.51941050185821,-0.06022,-0.32617,-0.10492,-0.12286,0.23403
2010-07-01,SWE,SEK,Sweden,48.4,7.37355,6.56400241403395,26088.4897975207,3.53952018642769,1.17286,0.55796,1.06951,1.02801,1.85319
2010-07-01,CHE,CHF,Switzerland,6.5,1.05085,6.18546890612361,42485.9189015385,4.00496638839314,0.80959,0.29749,0.72352,0.68896,1.37618
2010-07-01,TWN,TWD,Taiwan,75,32.1055,2.336048340627,26301.090314,3.54555491920827,-0.22802,-0.44648,-0.26474,-0.27948,0.01369
2010-07-01,THA,THB,Thailand,70,32.305,2.16684723726977,7284.22075885714,3.0057550730516,-0.15534,-0.39437,-0.19552,-0.21165,0.10913
2010-07-01,TUR,TRY,Turkey,5.95,1.5293,3.89066893349899,8228.35880672269,3.03255472961499,0.50322,0.07782,0.43172,0.40301,0.97389
2010-07-01,USA,USD,United States,3.53,1,3.53,47102.428,4.13600745663544,0,-0.28299,-0.04756,-0.06666,0.31311
2011-07-01,AUS,AUD,Australia,4.56,0.922381589,4.94372400141217,49128.796622807,5.0937688046292,0.35223,-0.14501,0.16711,0.17109,0.44721
2011-07-01,BRA,BRL,Brazil,9.5,1.5416,6.16242864556305,7805.2305431579,3.39913136932086,1.52593,0.60233,1.18013,1.18756,1.70333
2011-07-01,GBR,GBP,Britain,2.39,0.614137444,3.89163699974627,39035.155916318,4.67983886047096,0.15861,-0.26743,0,0.00341,0.23999
2011-07-01,CAN,CAD,Canada,4.73,0.94585,5.00079293756938,37754.3285665962,4.62731343295046,0.50573,-0.04483,0.2996,0.30402,0.61148
2011-07-01,CHL,CLP,Chile,1850,462.75,3.99783900594273,12773.3163828541,3.60286751904102,0.54602,-0.02248,0.33437,0.33891,0.6546
2011-07-01,CHN,CNY,China,14.65,6.445,2.27307990690458,7569.40832491468,3.38946053988804,-0.06563,-0.40728,-0.19354,-0.19079,0
2011-07-01,COL,COP,Colombia,8400,1770.5,4.74442247952556,5347.669067,3.29834927154543,1.00412,0.26717,0.72976,0.73565,1.14488
2011-07-01,CZE,CZK,Czech Republic,69.32,17.0219,4.07240084831893,20040.5497743797,3.90088937254382,0.45453,-0.07731,0.25541,0.25969,0.55669
2011-07-01,DNK,DKK,Denmark,28.5,5.19845,5.48240340870837,41788.8249726316,4.79276402908504,0.59376,0.0077,0.37557,0.38026,0.70569
2011-07-01,EGY,EGP,Egypt,14.09,5.962,2.36330090573633,4164.64722782115,3.24983474858302,0.0132,-0.35727,-0.12551,-0.12253,0.08436
2011-07-01,EUZ,EUR,Euro area,3.437660401,0.697520315,4.92840183586624,30788.2020629612,4.34163966681421,0.58157,0,0.36506,0.36971,0.69265
2011-07-01,FRA,EUR,France,3.5,0.697520315,5.01777500200836,33061.30464,4.43485729265805,0.57641,0,0.3606,0.36523,0.68713
2011-07-01,HKG,HKD,Hong Kong,15.1,7.7918,1.93793475191868,60719.7695258278,5.56910281997637,-0.51517,-0.69345,-0.58154,-0.58012,-0.48112
2011-07-01,HUN,HUF,Hungary,760,188.0724,4.04099697775963,13145.5092524737,3.61813077025213,0.55611,-0.01287,0.34308,0.34766,0.66541
2011-07-01,IND,INR,India,84,44.4,1.89189189189189,2666.64034,3.1884030089902,-0.17328,-0.47728,-0.28645,-0.28402,-0.11521
2011-07-01,IDN,IDR,Indonesia,22534,8523,2.64390472838203,4665.80756403302,3.27038682449049,0.12638,-0.28548,-0.02782,-0.02451,0.20549
2011-07-01,ISR,ILS,Israel,15.9,3.40335,4.67186742474327,26834.5756352201,4.17950546627691,0.55741,-0.01528,0.3442,0.34878,0.66679
2011-07-01,JPN,JPY,Japan,320,78.365,4.08345562432208,45067.91505125,4.92723617967979,0.15468,-0.26752,-0.0034,0,0.23578
2011-07-01,MYS,MYR,Malaysia,7.2,2.973,2.42179616548941,14732.4581444444,3.6832099310165,-0.08389,-0.42076,-0.2093,-0.20661,-0.01955
2011-07-01,MEX,MXN,Mexico,32,11.67075,2.74189747873958,13845.6916325,3.64684453785023,0.04754,-0.33549,-0.09587,-0.09279,0.12111
2011-07-01,NZL,NZD,New Zealand,5.1,1.156069364,4.41150000061761,33042.5553568627,4.43408840361715,0.38618,-0.12355,0.19641,0.20049,0.48354
2011-07-01,NOR,NOK,Norway,45,5.41405,8.31170750177778,42937.5785626667,4.83987324598723,1.39273,0.51784,1.06517,1.0722,1.56078
2011-07-01,PAK,PKR,Pakistan,205.13,86.345,2.37570212519544,1694.52212158144,3.14853742911014,0.05128,-0.33529,-0.09264,-0.08954,0.12512
2011-07-01,PER,PEN,Peru,10,2.7375,3.65296803652968,5339.622288,3.29801928131901,0.54323,-0.02105,0.33196,0.3365,0.65161
2011-07-01,PHL,PHP,Philippines,118,42.41,2.78236265031832,3113.04667016949,3.20670967877291,0.2089,-0.23563,0.0434,0.04696,0.29381
2011-07-01,POL,PLN,Poland,8.63,2.7968,3.08566933638444,15911.3261691773,3.73155411027126,0.15212,-0.26915,-0.00561,-0.00222,0.23304
2011-07-01,RUS,RUB,Russia,75,27.7525,2.70245923790649,16857.7237434667,3.77036491268324,-0.00135,-0.36857,-0.13807,-0.13513,0.06879
2011-07-01,SAU,SAR,Saudi Arabia,10,3.7502,2.66652445202923,30068.691744,4.31213328008921,-0.13843,-0.45346,-0.25638,-0.25385,-0.07792
2011-07-01,SGP,SGD,Singapore,4.41,1.20705,3.65353547906052,53161.8244444445,5.25915917561058,-0.03209,-0.38801,-0.1646,-0.16175,0.03589
2011-07-01,ZAF,ZAR,South Africa,19.45,6.76885,2.87345708650657,11140.824296144,3.53592067815969,0.13224,-0.28176,-0.02276,-0.01943,0.21176
2011-07-01,KOR,KRW,South Korea,3700,1056.2,3.50312440825601,26257.4264434054,4.15583716465158,0.17445,-0.25742,0.01367,0.01712,0.25694
2011-07-01,SWE,SEK,Sweden,48.4,6.3352,7.63985351685819,28543.8819330579,4.24960237986711,1.5048,0.58893,1.1619,1.16926,1.68073
2011-07-01,CHE,CHF,Switzerland,6.5,0.80615,8.06301556782237,44868.27744,4.91904924419442,1.28377,0.44399,0.97113,0.97784,1.44417
2011-07-01,TWN,TWD,Taiwan,75,28.834,2.60109592841784,29461.6952933333,4.28724097272115,-0.15469,-0.46378,-0.27041,-0.26793,-0.09532
2011-07-01,THA,THB,Thailand,70,29.75,2.35294117647059,8364.063864,3.42204855569755,-0.04201,-0.39428,-0.17316,-0.17034,0.02528
2011-07-01,TUR,TRY,Turkey,6.5,1.72285,3.77281829526656,8869.58072,3.44277928805269,0.52684,-0.03144,0.31782,0.32231,0.63408
2011-07-01,USA,USD,United States,3.64,1,3.64,48586.288,5.07152107752321,0,-0.36772,-0.1369,-0.13396,0.07023
2012-01-01,AUS,AUD,Australia,4.8,0.972337012,4.93656000004245,51743.46950625,4.64815912636395,0.27839,-0.05168,0.17648,0.13724,0.35693
2012-01-01,BRA,BRL,Brazil,10.25,1.805,5.6786703601108,8482.96016780488,3.10139531990624,1.20399,0.61688,1.0283,0.96064,1.3394
2012-01-01,GBR,GBP,Britain,2.49,0.651253663,3.82339500177214,40198.5143373494,4.23537344548518,0.08662,-0.19393,0,-0.03336,0.15338
2012-01-01,CAN,CAD,Canada,4.73,1.02095,4.63293990890837,41663.6540993658,4.28775898578383,0.30061,-0.04585,0.19693,0.157,0.38051
2012-01-01,CHL,CLP,Chile,2050,506.05,4.05098310443632,13088.4082879024,3.26606144551644,0.49299,0.10752,0.37397,0.32814,0.58471
2012-01-01,CHN,CNY,China,15.4,6.3155,2.43844509540021,8877.36803571429,3.11549723004076,-0.05788,-0.30885,-0.13298,-0.1619,0
2012-01-01,COL,COP,Colombia,8400,1852.15,4.53526982155873,6301.88923906071,3.02341192064698,0.80562,0.33943,0.66168,0.60625,0.91655
2012-01-01,CZE,CZK,Czech Republic,70.22,20.36535,3.44801341494254,21018.3429591285,3.54959338086806,0.16926,-0.14221,0.07605,0.04016,0.24109
2012-01-01,DNK,DKK,Denmark,31.5,5.86135,5.37418854018272,40171.9713752381,4.23442441151083,0.5277,0.13327,0.40592,0.35902,0.62156
2012-01-01,EGY,EGP,Egypt,15.5,6.037,2.56750041411297,4402.15954064516,2.95548777494233,0.04569,-0.23287,-0.03767,-0.06977,0.10993
2012-01-01,EUZ,EUR,Euro area,3.49245637,0.788239467,4.43070477464433,32392.5777741314,3.95627501747013,0.34805,0,0.24059,0.19921,0.43087
2012-01-01,FRA,EUR,France,3.6,0.788239467,4.56714000086981,34539.8545083333,4.03305011757189,0.36311,0,0.25445,0.2126,0.44686
2012-01-01,HKG,HKD,Hong Kong,16.5,7.76735,2.12427661943906,62828.2540509091,5.04449157362951,-0.49311,-0.62398,-0.53352,-0.54908,-0.46197
2012-01-01,HUN,HUF,Hungary,645,245.69425,2.62521406178614,16881.083072093,3.40166715556381,-0.07105,-0.31851,-0.1451,-0.17362,-0.01398
2012-01-01,IND,INR,India,84,51.905,1.61834120026972,3150.82926928571,2.91074691536249,-0.33075,-0.50355,-0.3841,-0.40465,-0.28964
2012-01-01,IDN,IDR,Indonesia,22534,9160,2.46004366812227,5471.99251611032,2.99373926459675,-0.01088,-0.27437,-0.08973,-0.12009,0.04989
2012-01-01,ISR,ILS,Israel,15.9,3.8485,4.13147979732363,29534.0172566038,3.85406822391416,0.29035,-0.04281,0.18749,0.14787,0.36962
2012-01-01,JPN,JPY,Japan,320,76.92,4.16016640665627,46332.7352370938,4.4547002868386,0.12412,-0.17533,0.03451,0,0.19318
2012-01-01,MYS,MYR,Malaysia,7.35,3.13955,2.34109983914892,16493.2391102041,3.38779993550614,-0.16819,-0.38296,-0.2345,-0.26004,-0.11709
2012-01-01,MEX,MXN,Mexico,37,13.6844,2.70380871649469,13501.8281610811,3.2808431229974,-0.008,-0.27225,-0.08708,-0.11753,0.05294
2012-01-01,NZL,NZD,New Zealand,5.1,1.26000126,4.04761500000405,35939.4857117647,4.08309342314002,0.19324,-0.11484,0.09813,0.06149,0.26656
2012-01-01,NOR,NOK,Norway,41,6.0399,6.78819185748108,52506.7906353659,4.67545139622568,0.74763,0.28209,0.60832,0.55467,0.855
2012-01-01,PAK,PKR,Pakistan,260,90.05,2.88728484175458,1632.33488815385,2.85645370002679,0.2167,-0.09744,0.11971,0.08236,0.29145
2012-01-01,PER,PEN,Peru,10,2.6925,3.71402042711235,6205.122591,3.01995206427494,0.48035,0.08601,0.36234,0.3169,0.5713
2012-01-01,PHL,PHP,Philippines,118,44.005,2.68151346437905,3458.84079177966,2.9217597555313,0.10473,-0.1805,0.01667,-0.01725,0.1726
2012-01-01,POL,PLN,Poland,9.1,3.52045,2.58489681716826,17089.698478022,3.40912612366878,-0.08732,-0.33044,-0.16007,-0.18809,-0.03124
2012-01-01,RUS,RUB,Russia,81,31.7693,2.54963124777694,19778.711982963,3.50527082534067,-0.12446,-0.35051,-0.19425,-0.22113,-0.07067
2012-01-01,SAU,SAR,Saudi Arabia,10,3.7502,2.66652445202923,38528.123223,4.17564921759663,-0.23133,-0.43609,-0.2926,-0.3162,-0.1841
2012-01-01,SGP,SGD,Singapore,4.85,1.2928,3.75154702970297,53248.3879608247,4.70196693937409,-0.0396,-0.28757,-0.11616,-0.14564,0.0194
2012-01-01,ZAF,ZAR,South Africa,19.95,8.1304,2.45375381285054,12188.8186977444,3.23389694629992,-0.08668,-0.32997,-0.15948,-0.18752,-0.03056
2012-01-01,KOR,KRW,South Korea,3700,1158.75,3.19309600862999,28640.8934371946,3.82213490598348,0.0056,-0.25403,-0.07456,-0.10543,0.06738
2012-01-01,SWE,SEK,Sweden,41,6.9338,5.91306354379994,36531.4445590244,4.10425869682393,0.73419,0.27223,0.59595,0.54271,0.84074
2012-01-01,CHE,CHF,Switzerland,6.5,0.9551,6.805570097372,47339.0360538462,4.49068020722243,0.8242,0.35321,0.67878,0.62278,0.93627
2012-01-01,TWN,TWD,Taiwan,75,29.9795,2.50170950149269,31195.8043596,3.91348481850031,-0.23053,-0.4355,-0.29187,-0.31549,-0.18325
2012-01-01,THA,THB,Thailand,78,31.75,2.45669291338583,8179.97821807692,3.09056231028578,-0.04317,-0.29021,-0.11945,-0.14882,0.01561
2012-01-01,TUR,TRY,Turkey,6.6,1.86295,3.54276819023592,10853.6266636364,3.18615763983749,0.33843,-0.01811,0.23174,0.19065,0.42066
2012-01-01,USA,USD,United States,3.81,1,3.81,50008.108,4.58611190569931,0,-0.25819,-0.07971,-0.11041,0.06144
2012-07-01,AUS,AUD,Australia,4.56,0.974326497,4.68015599908292,56611.1726052632,4.49486811649557,0.13603,-0.07327,0.00597,0.08721,0.37726
2012-07-01,BRA,BRL,Brazil,10.08,2.04215,4.93597434076831,8965.63328571429,3.23730857901412,0.66355,0.3793,0.4731,0.59206,1.01679
2012-07-01,GBR,GBP,Britain,2.69,0.646266197,4.1623715002999,38674.729070632,4.02145243146798,0.12929,-0.07877,0,0.08076,0.36908
2012-07-01,CAN,CAD,Canada,5.12,1.01945,5.02231595468145,40005.4119609375,4.0565745642839,0.3508,0.11999,0.19615,0.29275,0.63763
2012-07-01,CHL,CLP,Chile,2050,493.05,4.15779332724876,13603.6999527805,3.3597260194701,0.35023,0.10146,0.19564,0.2922,0.63693
2012-07-01,CHN,CNY,China,15.65,6.3885,2.44971433043751,9079.47661341853,3.24031336738629,-0.17515,-0.31609,-0.26958,-0.2106,0
2012-07-01,COL,COP,Colombia,8600,1804.475,4.76592914836725,6397.66964683256,3.16952957573067,0.64059,0.33833,0.45276,0.57009,0.98895
2012-07-01,CZE,CZK,Czech Republic,70.33,21.048,3.34141011022425,21811.6686824968,3.57636769268481,0.01938,-0.1548,-0.09733,-0.02443,0.23583
2012-07-01,DNK,DKK,Denmark,28.5,6.1356,4.64502249168785,46148.6550568421,4.21871973163123,0.20131,-0.02002,0.06377,0.14968,0.45639
2012-07-01,EGY,EGP,Egypt,16,6.0665,2.63743509437072,4432.48938,3.11766047690799,-0.077,-0.23472,-0.18267,-0.11667,0.11899
2012-07-01,EUZ,EUR,Euro area,3.583482241,0.824844311,4.34443469296111,32812.6611164255,3.86672861953388,0.22585,0,0.0855,0.17317,0.48614
2012-07-01,FRA,EUR,France,3.6,0.824844311,4.36445999807593,35899.6913,3.94820789976221,0.20609,0,0.068,0.15425,0.46218
2012-07-01,HKG,HKD,Hong Kong,16.5,7.75815,2.126795692272,65301.80736,4.72424930891504,-0.50882,-0.59931,-0.56505,-0.52993,-0.40452
2012-07-01,HUN,HUF,Hungary,830,238.2151,3.48424596089836,13634.9057277108,3.36054966677158,0.13122,-0.06208,0.00171,0.0826,0.37142
2012-07-01,IND,INR,India,89,56.165,1.58461675420636,3090.89577438202,3.08225036594558,-0.43908,-0.54242,-0.5033,-0.46318,-0.31997
2012-07-01,IDN,IDR,Indonesia,24200,9482.5,2.55206960189823,5295.88601394546,3.14044902515729,-0.11336,-0.26486,-0.21487,-0.15146,0.07491
2012-07-01,ISR,ILS,Israel,11.9,4.07625,2.91934989267096,41015.0171495798,4.08322215086179,-0.21994,-0.36365,-0.30924,-0.25346,-0.0543
2012-07-01,JPN,JPY,Japan,320,78.22,4.09102531321913,48156.858671625,4.2717243915646,0.0449,-0.13364,-0.07472,0,0.26678
2012-07-01,MYS,MYR,Malaysia,7.4,3.1735,2.33181030408067,17026.7509945946,3.45007425660618,-0.26258,-0.39845,-0.34701,-0.29427,-0.106
2012-07-01,MEX,MXN,Mexico,37,13.687,2.70329509753781,14033.3961989189,3.37106745080383,-0.12507,-0.27457,-0.22524,-0.16267,0.06071
2012-07-01,NZL,NZD,New Zealand,5.1,1.273560876,4.00452000065995,37354.4260941177,3.98660426678786,0.09596,-0.10596,-0.02951,0.04886,0.32868
2012-07-01,NOR,NOK,Norway,43,6.09205,7.05837936326852,52035.6621348837,4.37410178846051,0.76061,0.45977,0.55904,0.68495,1.13446
2012-07-01,PAK,PKR,Pakistan,285,94.605,3.01252576502299,1547.77547621053,3.0415211460404,0.08066,-0.11844,-0.04307,0.03422,0.31012
2012-07-01,PHL,PHP,Philippines,118,42.2,2.79620853080569,3595.01562610169,3.09555613888084,-0.01445,-0.18285,-0.12728,-0.0568,0.19482
2012-07-01,POL,PLN,Poland,9.1,3.46035,2.62979178406809,17762.5212527473,3.46949422579426,-0.17301,-0.32537,-0.26769,-0.20854,0.0026
2012-07-01,RUS,RUB,Russia,75,32.76525,2.28901046077781,22201.9935456,3.586669953113,-0.30369,-0.42267,-0.38341,-0.33361,-0.15583
2012-07-01,SAU,SAR,Saudi Arabia,10,3.75025,2.66648890073995,40044.978468,4.05761888530601,-0.28301,-0.4151,-0.36509,-0.31382,-0.13076
2012-07-01,SGP,SGD,Singapore,4.4,1.2585,3.49622566547477,61005.0429,4.61084022163943,-0.17269,-0.31406,-0.26741,-0.20825,0.00298
2012-07-01,ZAF,ZAR,South Africa,19.95,8.4683,2.35584473861342,12668.6934496241,3.3350473955644,-0.22929,-0.37128,-0.31752,-0.26241,-0.06564
2012-07-01,KOR,KRW,South Korea,3700,1151,3.21459600347524,29768.4876670054,3.78638050280063,-0.0737,-0.23198,-0.17975,-0.11351,0.12298
2012-07-01,SWE,SEK,Sweden,39.97301987,6.9777,5.72868135202144,38945.2013328709,4.02859129436807,0.55149,0.26564,0.37386,0.48482,0.88093
2012-07-01,CHE,CHF,Switzerland,6.5,0.9906,6.56167979002625,49202.7776307692,4.29933044621922,0.66518,0.38065,0.47454,0.59362,1.01877
2012-07-01,TWN,TWD,Taiwan,75,30.1955,2.48381381331655,32423.9856336,3.85646989295857,-0.29729,-0.42676,-0.37774,-0.32749,-0.14808
2012-07-01,THA,THB,Thailand,82,31.7,2.58675078864353,8087.29169707317,3.21412557263541,-0.12191,-0.27195,-0.22244,-0.15964,0.06454
2012-07-01,TUR,TRY,Turkey,8.25,1.8269,4.51584651595599,9024.74784,3.23886885249633,0.52122,0.24096,0.34706,0.45585,0.84424
2012-07-01,USA,USD,United States,3.96,1,3.96,50008.108,4.32058638961106,0,-0.17087,-0.11449,-0.04297,0.21234
2013-01-01,AUS,AUD,Australia,4.7,0.959094615,4.90045499838408,56693.1534,4.94529732454231,0.17761,-0.14495,0.03311,0.32991,0.33848
2013-01-01,BRA,BRL,Brazil,11.25,1.99335,5.64376552035518,8947.55931911111,3.44151377599384,0.94884,0.45082,0.70972,1.20089,1.21506
2013-01-01,GBR,GBP,Britain,2.69,0.633211968,4.24818249802884,40301.1880260223,4.42901999398899,0.13986,-0.17235,0,0.28728,0.29557
2013-01-01,CAN,CAD,Canada,5.41,1.0029,5.39435636653704,39265.7209852126,4.39640717743474,0.45814,0.08552,0.27922,0.64672,0.65733
2013-01-01,CHL,CLP,Chile,2050,471.75,4.34552199258082,14647.7945331171,3.62104698953301,0.42615,0.03552,0.25116,0.6106,0.62097
2013-01-01,CHN,CNY,China,16,6.2204,2.57218185325703,9988.86681,3.47431054193472,-0.12019,-0.34502,-0.22814,-0.0064,0
2013-01-01,COL,COP,Colombia,8600,1773.175,4.85005710096296,6940.37573971512,3.37829601310459,0.70611,0.23879,0.49677,0.92676,0.93917
2013-01-01,CZE,CZK,Czech Republic,70.33,18.89495,3.72215856617774,22302.7152365989,3.8621444989668,0.14531,-0.14737,0.00478,0.29344,0.30177
2013-01-01,DNK,DKK,Denmark,28.5,5.49795,5.18375030693258,48017.0529389474,4.67203698733128,0.31854,-0.04262,0.15676,0.48907,0.49867
2013-01-01,EGY,EGP,Egypt,16,6.68575,2.39314960924354,5401.1158175,3.32981585922807,-0.1459,-0.36417,-0.2507,-0.03544,-0.02923
2013-01-01,EUZ,EUR,Euro area,3.594849572,0.736946829,4.87803112862027,33319.8913120398,4.20913878090289,0.37724,0,0.20825,0.55536,0.56537
2013-01-01,FRA,EUR,France,3.6,0.736946829,4.88502000189759,36895.687725,4.3217611897823,0.34327,0,0.17845,0.517,0.52677
2013-01-01,HKG,HKD,Hong Kong,17,7.7591,2.19097575749765,67341.0695788235,5.28066148712684,-0.50693,-0.64199,-0.56743,-0.44316,-0.43958
2013-01-01,HUN,HUF,Hungary,830,217.46935,3.81662979173847,14175.4803641084,3.60617109803404,0.25774,-0.06367,0.10341,0.42041,0.42955
2013-01-01,IND,INR,India,89,53.395,1.66682273621126,3532.97942078652,3.27097749238184,-0.39442,-0.5603,-0.46873,-0.3161,-0.3117
